,Longitude(x),Latitude(y),Wind power density_100m(W/m2 ),Windspeed_50 (m/s),Windspeed_100 (m/s),Windspeed_200 (m/s),Distance to the closest Airport (kms),Distance to the closest Builtup (kms),Distance to the closest roads (kms),Distance to the closest Agricultural area (kms),Distance to the closest Barren area (kms),Distance to the closest Settlement (kms),Distance to the closest Shrubland (kms),Distance to the closest Vegetation (kms),Distance to the closest Water (kms),Distance to the closest Wetland (kms),Distance to the closest Forest (kms),Distance to the closest Grassland (kms),Distance to the closest Substation (kms),meters,Elevation of Turbines (meters),Slope,Country
602,1.299139496,49.9166053375,412.52075,6.21301,7.2730125,8.222367499999999,97.34502463999999,16.0273226325,7.947136818,3.15265202575,19.692145765,1.4744212349999999,608.428525325,43.4700885125,9.186073139,9.48208388675,2.5854000057499995,0.94031191455,0.902929122575,485.68906419999996,148.75,0.31438750000000004,France
603,1.2522658605,49.95371439,396.77127749999994,6.1301025000000005,7.1953425,8.255815,96.2353692875,13.1511368,3.3727069185,2.94246282175,16.869539930000002,1.23690678125,613.44115375,41.9645775975,3.9142079652499997,4.70759611375,3.0443075664999997,1.012684865675,1.11573948135,532.9283824,123.75,0.93338,France
605,2.4477393903125,43.388538039375014,1192.8267650000003,9.889627500000001,10.697016875000003,10.93489375,234.24479561874998,13.897601023124999,6.429549180749999,0.8936387747437499,50.231639195,8.1133719816875,3.9045528527499993,9.94740665225,11.9034462825,29.476377635,3.3265368531874997,1.5600581198749999,2.329092457875,151.50404226249998,886.375,5.888308125,France
606,2.9031025957999996,43.65152895,749.1492428,7.378114799999999,8.8016596,9.965577200000002,269.50356168800005,21.302886224399998,6.20500632884,1.6343255403360002,10.765087999200002,11.086490748880001,10.196898445879999,10.999635781199997,8.979921258880001,31.2085983376,4.066520510119999,3.0841387810000005,2.15088624276,166.42874740400003,1091.24,2.8792336,France
607,2.0060848160384617,49.9374256023077,336.4594426923076,5.454817692307693,6.764297692307692,7.999921538461537,145.55286551538464,22.146168167692316,7.385837103269233,8.147378222307692,39.15505094576924,2.1340361138461543,596.1639399423077,33.710522900769234,7.2945105298461534,7.041329080384616,1.4257356586153844,4.588244060307693,1.1516031411961536,373.2641743615385,77.96153846153847,0.8890453846153845,France
608,6.8953175492500005,48.621204315,318.4395975,5.405352499999999,6.4791025,7.4394925,407.740844225,27.944166910000003,11.2930917925,0.31255326380000004,85.9267443025,2.83158108175,422.82151515,9.37119207175,3.7577823854999997,6.65012171175,3.7665762652500003,3.71525904325,2.1142230435,293.27291905,346.5,2.6522075,France
609,5.368047965785714,47.97772972142857,300.0422592857143,5.376078571428572,6.589327857142857,7.497255714285715,401.90000627857137,23.03255561071429,7.18191383957143,0.70517544425,44.22503842785714,1.9668520760000001,350.1814319571428,20.020511571428575,7.397686251285713,57.51483305642858,1.1577939725785715,1.6337630103499998,1.6909423552142857,370.04536226428576,448.5,1.6599985714285714,France
610,5.4762991156666665,48.618742546666674,337.9402183333333,5.614574999999999,6.778366666666667,7.709526666666666,343.2587676,27.881691131666667,5.739963216166667,2.3175826326666664,17.5892832,3.6753046743333333,419.91023515,17.28599375,28.364009326666665,30.153641905000004,2.444415471,1.4482340320833333,1.0309144471499998,433.72426220000006,378.6666666666667,2.7483,France
611,3.0004654194000002,50.007214092000005,369.373278,5.813884,7.144674,8.30015,133.1886039,10.248308109,4.6736822392,9.309604970200002,100.405818634,1.4844036968,591.2527706999999,54.102673159999995,10.174783640600001,3.3844035246000006,2.2013707013999997,5.1842482352,1.2853175212,311.50866476,139.6,1.7276440000000002,France
612,2.1305337282499996,50.612055975,430.91364500000003,6.0110125,7.33775,8.4901525,83.3363364275,20.0465390175,8.51542114075,2.558382413,34.8581882975,1.70467367,667.501813125,8.879241773999999,12.5927526725,12.973693659999999,4.85499465175,1.3650244754999998,2.97079174775,479.0310657,139.0,1.0994975,France
614,2.9584183657999996,50.223060006999994,379.922507,5.728848000000001,7.079395000000001,8.292701000000001,109.0009162,15.241241052000003,2.3766532964,8.664570480299998,95.089034047,1.35174576381,615.48009308,33.030010073,8.121916192699999,7.4572212682,3.9467779204,10.631615806000001,1.39675536007,395.13562032000004,78.4,1.0604679999999997,France
615,144.12215095,-37.427047665,339.137025,6.009295,7.1637450000000005,8.414295,29.25315906,20.86505822,4.9541620349999995,2.5373913095,37.5672816,9.2898320075,0.6637877166999999,34.711195114999995,10.389690120000001,27.776341305000003,5.447061971,0.7224746746999999,23.64224204,222.1418875,733.5,2.268445,Australia
616,4.151883009071429,48.60821094357143,308.3733485714286,5.482066428571429,6.649462142857145,7.655400714285714,303.1112379428572,31.839647480714287,1.910859750342857,7.063473906857142,30.729555685714285,3.1936007854999997,432.95231624999997,9.027420262785714,12.919706312857143,10.213459373714286,6.573532028214285,7.792160300214285,1.3629807478035716,465.49516949285714,149.28571428571428,1.504089285714286,France
617,4.149301542181818,48.66008971363636,313.50577,5.523095454545454,6.697188181818182,7.67681,297.54038778181814,32.90934536909091,3.9901013332727273,6.736662988090908,33.17916759636364,2.7902386436363633,438.7074696727272,13.197878913636362,16.289214860909087,13.04701461090909,6.755465595818182,6.514287028090909,4.4274822934545455,467.7408122727272,155.63636363636363,1.282019090909091,France
618,7.167983046000001,48.987119776,266.446788,5.21436,6.385724000000001,7.339502,394.3527528400001,11.817439474,6.630997657,0.7910100413200001,111.06337288,1.8661722903999998,466.43537424,36.06208704,10.342235863199999,16.422135586000003,1.6887492758,0.5542614235800001,1.0227032269,307.68914770000004,321.6,1.9501160000000002,France
619,2.5443162006,50.408588912,424.61605199999997,5.93416,7.279598000000002,8.439784,90.95951595000001,20.824963248,6.3235154876,3.8210937178,68.512003208,1.5598897699999998,639.9325253200001,6.196178675600001,17.371050869999998,18.269273388000002,3.1451444758,1.5910525708,1.01098624508,377.84629243999996,149.6,1.107786,France
620,2.0469123725,49.634137566,358.811258,5.729431,7.044917000000001,8.238808,142.23667128000002,22.079112835999997,2.7807054375999996,8.412831949800001,68.87711698499999,1.4924694663999998,562.6946411800001,14.995437841000001,15.377654008000002,13.089232315,1.5786763574599998,3.5769115020999998,0.907923141,452.1263038800001,169.4,1.007275,France
623,-2.6471958132999998,57.4141793345,654.8042614999999,7.145103999999999,8.415534000000001,9.595465999999998,108.55511737500001,42.065323285,4.933891235999999,0.7346124786250001,20.805732439999993,8.8348162139,119.84737338999996,7.34580035025,28.838706296500003,0.7072914120199999,1.89772210445,2.490053828,1.51257161196,263.15252653,295.0,3.1399320000000004,Scotland
625,3.006556005555556,49.73486469555556,311.90729444444446,5.452032222222222,6.777719999999999,7.937411111111111,163.48650644444444,19.403189320000003,6.856122921,12.245314113333333,93.24084453666667,1.4206778184444442,561.0610288555556,58.76852230666667,10.70103047,2.5767929147777773,2.6858226154444442,8.434224060888889,1.5041148882444444,471.3722632777778,65.33333333333333,0.44918555555555556,France
626,18.384855247916672,-33.09357408333334,212.81079208333335,4.72619,5.880891666666666,6.738096666666666,25.172280398750004,50.87346332166667,1.5685326560499995,2.2433739733749998,26.951419107916667,4.698963591583332,0.7908598366883334,23.771229422916665,11.888045785833334,5.037156255083333,1.761914453166667,3.928504297083333,1.6059724292666668,360.46296340000004,47.625,0.7717191666666667,South Africa
627,120.12985765,-33.907970184999996,241.11165499999998,5.04563,6.3590599999999995,7.840505,1.599210925,374.50251000000003,1.0911957195,4.230109562,18.680323205,79.641702485,0.76034349255,1.02452446645,4.2674734910000005,3.435438705,0.39386917080000006,0.5310604335,238.1090809,419.87206050000003,49.0,1.9927549999999998,Australia
630,100.30634774,8.0148297946,82.48485,3.972468,4.432536,4.793168,63.697380034000005,59.57491553,689.80892614,1.8194862368,3.0833663222,3.0833663222,277.03911303999996,5.5934121912000005,2.4476978736,500.10189388,1.4709501029999998,26.141226675999995,54.675253862,620.0027447,3.6,0.379092,Thailand
632,-4.7840417664374995,55.73973520187501,731.163135,7.961976875,8.9731275,9.973406875,89.13928921874998,10.083121741875,3.363920211,3.433918627125,12.10885461,4.3474852684375005,103.90009285,1.06940279435,1.6447564545999998,1.87042169925625,0.9929952952687501,4.1366171324375,0.6879784087543751,407.61753332500007,329.5625,2.9265575000000004,Scotland
633,143.89220856000003,-39.945499274,533.3311600000001,6.489546,7.841621999999999,8.564896000000001,7.6639542902,172.11949408,0.8274854039000001,2.9592887219999997,195.21154656000004,3.9164372866,0.32614099664,27.779719469999996,2.7654250532,15.25750027,0.838888699,2.4662661237999997,109.92713104000002,375.37027273999996,94.6,1.6302300000000003,Australia
636,14.569492270000001,41.854254565999994,302.35463599999997,4.716344,5.648106,6.535971999999999,200.5962948,30.000535254,5.6441332513999996,1.4055337772,2.8306647974,2.0266081668,28.455465979999996,1.9181694103999998,22.222240015999997,41.310842306,0.61624957706,2.369048844,18.732910558,357.16445037999995,672.2,6.633996000000001,Italy
637,12.609394861999998,37.77192232,338.36839799999996,5.287013999999999,6.02504,6.779062000000001,61.56956214,11.718201206,4.635236623999999,3.2998914102,3.678671198,5.1368677468,30.395284098,5.5989071762,13.050234382,14.141701340000001,2.0300643812,1.4891647976,13.630185622000003,277.46027447999995,159.2,0.3990540000000001,Italy
638,30.355592669166654,38.100558336666666,510.08494583333345,7.440033333333333,7.955063749999996,8.309216666666666,27.5603865425,9.070869993916668,8.002958737666667,2.0571765974208334,5.149453016458334,8.769076903916668,3.643915793720833,0.7780882374575001,8.151581344125,5.705105731083335,1.0892471818583334,3.0890844637500003,87.19048046208336,395.3213368791666,1653.7083333333333,7.693614583333333,Turkey
640,26.402449924000006,40.03327948375001,525.375757,6.90420875,7.84262075,8.69766875,11.876668992499999,13.63281115575,4.105225648125,1.15006209649,3.7446336738499992,5.201390010125001,11.849663481250001,15.61892898425,5.296213755249999,4.98153389945,1.7449492442250005,3.093963298825001,43.125022594,154.16467422850002,373.125,9.512628499999998,Turkey
643,5.470614287666667,48.019608569999995,320.9393216666667,5.456585,6.763801666666667,7.582283333333333,401.1302875666667,26.779312450000003,1.6850788071666667,0.9855824724500001,43.48857122333333,2.179640250333333,353.71028671666664,23.59347403166667,13.907810101666668,53.233646845,1.2058056803833332,0.6944953093166667,2.436821291166667,397.5543824666667,420.8333333333333,1.4443416666666666,France
644,17.025127811098898,38.96847505307692,230.48809450549456,4.43862010989011,5.188485604395603,5.856565604395605,155.65223890109885,37.675028358461546,2.570172718434065,6.229233863373626,3.616804075472527,3.2569767723406593,34.85687041967034,1.6649730600967019,3.8084340678681308,56.327442831758255,6.214147920428572,7.8918665391978005,14.957133219450554,0.0,165.69230769230768,2.836946263736263,Italy
648,24.839490536500005,-34.00307026250001,213.992894,4.797084166666666,5.696465166666667,6.678077333333334,71.65362975933334,58.630697614833345,1.3090620217336668,2.442528715705001,8.524153795533328,5.3467103842500014,2.9724048326666668,16.933566550333328,8.304745448150003,16.520842063000003,0.9817435557966666,5.6254274080833335,2.5134653363533332,503.6959177666667,193.25,1.3630645000000003,South Africa
649,-9.169086449444444,39.101163326666665,309.7852477777778,6.228158888888888,6.8381,6.974844444444445,26.86643871,37.48898666666667,4.7844859161111115,6.0930465682222215,18.149184680000005,2.330990925888889,11.540175793333333,13.716325625555555,18.102335014444446,29.263354268888886,0.7782253642333333,18.06832017111111,0.7366887207666666,393.3532662777778,297.55555555555554,4.4006355555555565,Portugal
650,3.21306626825,43.75467045624999,1056.6051575,9.041256250000002,9.681873750000001,9.96647,248.59161086249998,8.8780770105,3.5176742355,1.8734872786249999,24.9858319125,7.758270738,8.695942682125,22.8699287525,10.29711081,18.95463104875,2.728588309625,1.74530515625,7.60658440475,111.55406455,691.625,3.67599375,France
651,3.949193183333333,47.65330093416667,263.59217083333334,5.180904166666666,6.3101375,7.272162499999999,353.5107239000001,16.29545339083333,4.50175322075,5.351768025916667,60.60647914583333,2.504871856,326.02019735833335,3.7149428055833327,21.436938879166664,80.68888312166666,2.474241698333333,5.470844839083333,6.820965284666666,439.042485825,275.8333333333333,1.3359591666666668,France
653,68.87789636299999,23.067688686,186.223109,5.255347,6.285572999999999,6.285572999999999,84.79363753,72.697488932,14.298148485999999,2.1108521187999996,7.0314704468,35.683059282,12.702285582,3.660422336799999,4.5030140397,13.763168028,17.455569011,1.2142651939099998,1.806447003965,3.7203000000000004,14.3,0.398593,India
654,28.269768796666668,39.90105055777778,711.7345677777779,7.3663155555555555,8.075705555555555,8.742788888888889,29.15037298555556,55.85164241222222,7.186616978888889,0.4214527412333333,7.897300077222222,9.103857502777776,24.838138275555554,24.98098633,17.187529802222222,2.1378690861111114,1.3466030250666667,7.184102270888889,24.261963493333337,391.4243499888888,751.4444444444445,4.333381111111112,Turkey
657,27.695558173076922,40.492930136153845,500.3614207692308,6.482170769230771,7.460725384615385,8.529822307692307,30.882839246153846,28.50366878769231,12.496694934615387,0.8635297110307693,1.0173824384538461,2.113872698153846,11.355261795384617,48.05410901846153,0.8941158690684615,2.876483671538461,7.0205949062307695,4.482028511692308,0.9263596470461539,255.3511378076923,109.3076923076923,12.442796923076923,Turkey
658,26.442069817073172,38.60410065829267,584.1562473170732,7.754126341463414,8.268643902439026,8.727482439024389,40.19767496487803,33.63978713609756,7.29803329392683,1.7627338038463407,4.652786451829268,8.286908202512194,1.5190524216195123,6.284528996487806,5.2329018979756095,17.398522844146346,1.3450271726097562,1.800672338151219,45.22347205024391,346.6199316341464,444.4634146341463,9.477619024390247,Turkey
659,28.532987255000005,40.34610658,570.8456325000001,7.13025375,7.999883125000001,8.204826875,26.3910725075,45.12638014125001,1.975959089025,1.4883773115999999,2.6074601679375005,4.423080237687499,8.01998648775,22.700261181875,3.7955648386875005,3.516381658875,0.6711480745962499,15.44253882,37.562809473125,356.0644132625,349.1875,6.3923418750000005,Turkey
660,36.99290631666667,39.94037655333333,349.5449716666667,6.263378333333333,6.995696666666667,7.645366666666667,16.03174132,59.568992706666656,11.963967096666666,0.8323526963333334,11.281890910000001,4.463330889000001,15.685600773333334,4.890204034333333,16.43081672,12.977537763333332,1.1844649395333333,5.894763277,99.47807670833333,357.1777492833334,1904.6666666666667,17.47730833333333,Turkey
661,115.46519488000001,-31.00385352,233.665953,5.331624000000001,6.403793,7.4055040000000005,12.684028218,94.948146215,10.716637235,12.19053104,12.63079247,12.741545859999999,0.86057366828,4.776890207999999,12.559304168,4.980597270700001,2.1777218627999995,1.1081066283999998,78.29427656699998,228.05221897,126.1,2.0447240000000004,Australia
662,27.815022484999997,39.101946379999994,540.4166633333334,6.410153333333334,7.437320000000001,8.503148333333332,14.293446766666664,17.550554766666664,6.854006662166667,2.3403358411666666,0.5497376530333333,1.3116319256666669,18.36091949,16.59009708,22.491709033333333,73.11929686999999,1.3824575029833335,4.605833719833334,13.973428333333331,326.8722050833333,265.3333333333333,7.345035,Turkey
665,28.6892042675,41.24762321166667,275.1222708333334,5.348999166666666,6.323243333333333,6.913401666666666,19.902673427499998,5.18472682325,4.690122039583333,0.9471567093499998,2.3638573873333333,3.280969948083333,7.8024659651666655,3.9582290942499996,3.2300582458333325,7.713611748750001,1.834584289083333,1.9194699338333334,29.401648169166666,433.9386393583334,135.33333333333334,4.861828333333333,Turkey
667,76.69273474999999,11.086862442307694,646.5605423076923,7.965673076923076,8.588342692307691,8.588342692307691,38.731473470769224,31.545299094999987,11.244843671423078,2.9568445255769236,214.63195152692313,14.175332948076923,2.8019979459615385,154.98883808846156,13.69570673846154,17.874928651923074,0.48706246626615385,15.537237534961536,4.456929782501962,415.3702333423077,832.7692307692307,9.299354999999998,India
670,-4.389489837625,48.006798915,374.54051875000005,6.021033750000001,7.0071787500000005,7.721735,71.35333846875001,22.795638957499996,6.418375413375,9.745398869625,7.10762318125,2.4566467595,642.046042175,14.08141367875,4.434355133375,10.85567480625,0.5790314450874999,1.4378159318125001,2.735167218875,150.0914671125,83.0,0.87092375,France
671,100.98491870833332,16.695158176666666,204.65646416666664,5.378798333333333,5.595506666666665,5.541844583333333,22.527127072500004,73.86476380208332,276.365831475,2.2097194177083335,13.11858881833333,13.11858881833333,1.6148496508041672,433.4180180916666,6.964940512083333,6.058656682750001,1.6084481110166664,25.794527560833334,73.13077782666666,299.3545115458333,1013.7916666666666,3.9112666666666667,Thailand
672,19.546458183749994,-30.421802873214293,274.74117464285706,5.934431428571427,6.861500714285713,7.597990178571429,121.12311108214281,274.90933827142857,4.046533168982142,21.572152431785717,21.08575187178571,66.04267841892856,15.432510283571428,26.706387921250002,26.258616231785716,57.06581132767855,40.25749479500001,24.36493000982142,3.26166272424107,404.1722704321428,974.9821428571429,0.5606289285714283,South Africa
674,28.01983713066667,41.51229782866666,345.00829333333337,5.729727333333334,6.7338406666666675,7.447179333333334,42.50911070533334,23.051220943333337,5.285082408,2.9727229946,13.298163817333336,3.7410072473999993,53.44988820533334,53.22912056999999,10.348725942333335,14.608595224666669,2.997258014733333,15.049988173999997,55.97609824999999,379.3759930933334,318.06666666666666,4.496560000000001,Turkey
675,18.725455789999998,-33.69546726000001,158.81508333333332,4.2441233333333335,5.02071,5.785196666666667,8.534752835333334,23.32441932,0.20591945729999997,11.010285803333332,26.13259030333333,2.327740134666667,2.241154036333333,10.945879846666665,23.705379546666666,7.342619785666667,7.277288860333333,6.749501233666666,27.121270353333333,182.18841740000002,97.33333333333333,1.20433,South Africa
676,26.734942063333328,38.24167255055556,414.0292911111111,6.597345555555554,7.412323333333333,7.689406111111108,27.141984041666664,36.237024412777785,9.483526425500001,0.6941831482944447,1.3406481971444444,6.721994710555556,0.7630837686277778,25.752498334444446,2.9984012281666663,28.600092483888886,3.9617218842222233,6.903441684555556,58.162926548888876,403.57251711666675,117.27777777777777,6.217950555555555,Turkey
677,26.75732994,38.25295132,332.86548,6.05276,6.99242,7.374039999999999,29.11182847,37.89114253,8.22661889,0.6948133987999999,1.8750366440000001,6.476386046,0.9489166275,27.856696399999997,3.887154025,27.731432,2.170454784,5.227990857,56.40003336,274.3949568,113.0,10.26596,Turkey
678,26.75998781,38.25163873,353.8327,6.18625,7.120139999999999,7.44734,29.33943914,38.14673566,8.065843055,0.7077936291,2.114030868,6.331735619,1.031229738,28.064607799999997,3.73557804,27.6986178,2.154782263,5.196864297,56.47970513,274.3949568,130.0,8.39219,Turkey
679,26.76278872,38.2505049,303.49106,5.57399,6.77194,7.29282,29.58089249,38.41115461,7.891705074,0.8384167228,2.3511666669999998,6.075851657,1.186996526,28.28888432,3.619359293,27.64510927,2.150685722,5.156639222,56.53816143,272.7138202,116.0,7.09421,Turkey
680,26.76548015,38.24926544,345.15662000000003,6.16614,7.08438,7.399610000000001,29.81311126,38.66856184,7.73723952,1.016075506,2.472721279,5.830555563,1.368680881,28.50297372,3.507933424,27.60939718,2.1957566219999998,5.09628439,56.61167443,270.6254305,140.0,3.5782599999999998,Turkey
681,26.76826258,38.24820046,320.38101,6.0191,6.889239999999999,7.264010000000001,30.05431925,38.93027287,7.5733679270000005,1.238691037,2.210170336,5.580735713999999,1.211235847,28.72850628,3.435423435,27.55603874,2.252397383,4.825691912,56.66562322,270.6254305,128.0,3.82882,Turkey
682,26.76695751,38.24393484,336.81003,6.0786,7.013610000000001,7.477339999999999,29.93556327,38.91231772,7.903239524,1.1778894309999999,2.285336905,5.692847186,1.230921404,28.556669,2.9474722289999997,28.00431769,2.074797156,4.632227375,57.15361070000001,269.5272506,131.0,5.87568,Turkey
683,26.76953741,38.242607899999996,300.61554,5.74841,6.72607,7.3136399999999995,30.16153571,39.16368097,7.786474577999999,1.4401157619999998,2.068916943,5.474903212999999,1.016619848,28.76451396,2.863016816,27.98932865,1.866381906,4.3650260339999996,57.24138845,269.5272506,140.0,3.32292,Turkey
684,24.708788151290324,-34.140263772903225,295.4117454838709,5.468926451612902,6.495314193548386,7.462449999999999,85.37616547129032,76.56924254709678,1.2391627442161295,1.7302457240706446,3.5535982196774194,5.9313934276774205,1.2256242359903229,3.565198250032257,4.010948949225806,2.02230805143871,0.7722678048451612,3.8822115884838713,2.3443203677935487,672.3267020193548,121.83870967741936,1.7424645161290324,South Africa
685,26.869412574999995,38.71205121785715,1053.797362857143,8.531082142857143,9.710493571428572,10.339432142857143,23.54174779357143,9.888818442214285,3.0817597836428567,1.823960011785714,1.7141717366142852,2.863704717,1.216995772257143,6.188332448214285,3.5481210729999995,6.542662645857143,0.7800325389642857,2.0709507989285716,6.2016433135,207.72411814999992,332.64285714285717,9.58419642857143,Turkey
686,27.656121505625002,39.072988350624996,952.571274375,8.587623750000002,9.294414374999999,10.31044625,20.142440408125,10.3882812950625,3.7553494228749997,1.0640073380250001,0.761701329475,3.7087369678125,7.0331242967500005,5.9194433113125005,19.021196182500002,59.160836178125,1.7360856794249997,5.211916830124999,13.728243608749999,311.02737271875003,933.5625,9.138725625,Turkey
688,5.5995238615,48.50584226,251.58250333333334,5.072953333333333,6.210540000000001,7.300636666666667,358.74457256666665,33.90760623166667,1.943569465333333,1.0823641623166667,18.005162093333336,1.4314303105000004,406.50525941666666,17.649509981666665,27.49156221,35.838488015,2.57684369,1.4367852692999998,1.4139487233333334,387.1444304666666,404.3333333333333,1.949465,France
689,-0.54839930205,46.018482739999996,310.99051833333334,5.515069999999999,6.780106666666666,7.719978333333333,161.91852853333336,19.419363646666664,4.823469502,7.966422360166667,41.90140200166666,1.6673648163333332,344.51315730000005,20.71832634333333,32.66859481,25.380663076666668,1.625868384,9.374102155166666,1.4298990440000001,300.1047063,96.16666666666667,1.2848083333333333,France
690,2.8462466765161287,43.740816698064506,832.9405745161289,8.229889032258065,9.087289354838711,10.039194838709681,276.70058994838706,28.43113506064516,5.050519705935483,0.6208679744258065,21.188081209032262,9.459732369483872,5.782616781225808,21.054070865161286,11.076433886806456,42.0027815283871,5.195848254580644,1.2968063472677416,2.6187350150645163,177.49790190322585,989.1290322580645,6.113495161290322,France
691,2.69970792,44.313681894,645.443542,6.606309999999999,7.669312,8.465639999999999,309.07728710000004,12.719084696,3.670158724,0.421471695392,64.525087156,2.8101849692,32.975503288,11.59316369,3.2489815377999998,78.11145529400001,1.06233739832,1.4542101349999998,4.0673443818,254.37748228,838.2,2.3116079999999997,France
692,4.827319242374999,47.607785924999995,309.4203875,5.4604800000000004,6.61499125,7.361955,410.241851225,35.853175965,2.5516427218750004,3.9952372473750004,78.30712285249999,1.2488944367500001,317.69398855000003,26.669376517499998,33.44666409375,91.63239407875002,1.4645366688374999,1.1009930635625,0.9617393534875001,294.2115049375,477.375,4.052465,France
699,3.876378489454545,48.61615175272727,260.88319545454544,5.026993636363636,6.229165454545455,7.369099090909092,295.11395453636374,14.899645180909092,8.189836306363636,7.547247354181818,48.66808386545454,1.991317832090909,433.11064822727275,12.885365930909092,11.36177943909091,2.512249415727273,2.674106748181818,3.257533395727273,1.416983074772727,582.0563865818182,83.72727272727273,0.4703472727272727,France
700,-0.3883161178666667,46.913209134999995,338.3567291666667,5.6159375,6.898983333333334,8.026074166666666,140.9944422666667,16.651250055833334,5.05878813325,5.073564331916667,45.712843552500004,4.296007412666666,404.942831375,22.773013313333337,7.8901265042499995,28.47565998583333,5.6415315205,3.3846271005833333,1.364513343416667,432.5817398000001,144.83333333333334,0.8678808333333333,France
701,1.7918339187499999,49.825860725000005,360.9327925,5.695812500000001,6.95551,8.1064125,127.352197525,31.66513878,6.914828957000001,1.5239884422499999,42.288795795,1.29466148725,588.1180932,19.46083593,6.26874643625,4.706505699999999,1.7884849950000001,1.0931834472500002,1.3918649934999998,342.4395299,189.75,0.3400025,France
702,2.2057478593333335,46.972635585,268.8050533333333,5.110015000000001,6.274538333333333,7.321139999999999,325.65018965,16.135957758333333,3.843609549,3.9680901863333333,63.043873398333325,1.8996677608333332,279.71336456666666,7.429690792833331,10.511093485166667,9.439943139666667,2.325561527666667,7.852751772333334,1.7842955329999999,557.61611495,151.5,0.586935,France
706,0.1548266255,46.03166331166667,303.9306733333334,5.428228333333333,6.718126666666666,7.84294,210.39189295000003,41.67703323,4.180568349166666,9.533783274,47.05887840333333,1.0461623336833334,307.95715401666666,15.561743903333332,21.86840404166667,38.47470070166667,2.310438871,5.169868353666666,1.5017666624833332,272.2324332333333,124.0,0.8990033333333334,France
708,3.4554011370714286,47.65477038571429,349.4894628571429,5.779287142857143,6.894284285714285,7.750222857142858,324.78114242142857,21.654754645,5.471619852714285,5.594219553142857,45.64661099357142,2.895824737214286,327.23883541428575,22.146374157142855,13.99169426285714,45.575216628571425,2.3158122135,3.955153664714286,1.7567256189285716,295.8340812571429,349.07142857142856,1.6747771428571425,France
711,4.402205000153845,48.83180393576923,306.68846,5.409604615384615,6.631285384615382,7.64628153846154,285.85625184615384,14.717986255384613,7.694056058115385,6.393413985192307,13.790143339999998,2.7954523946153844,457.15588436923076,9.176381787576924,7.429475905846153,22.954268871923077,4.434316474076923,3.880330324653847,1.1331690017996152,426.2689192884615,137.92307692307693,1.8477780769230772,France
712,5.246031841846153,49.06572758692308,373.14181076923074,5.845370769230769,7.073883846153847,7.982743846153848,292.39146023076927,14.70134318,5.30712972023077,5.167635466307692,10.375746060153846,1.4552340643846156,471.3817231153847,9.905516710153847,14.897346886153846,13.101623867692306,1.221243331692308,1.1547382216538462,4.565863221076923,323.35809788461535,316.6923076923077,0.9832784615384613,France
714,2.9252180377142856,49.73685755857144,318.20254571428575,5.479617142857143,6.826859999999999,7.98033857142857,163.00851981428573,20.04580197857143,4.591545883285714,11.219680361428571,91.19411330000001,1.8333652982857143,561.9884052571429,58.571647552857144,8.968874110857143,6.258633713000001,2.8443427382857145,3.9871719275714286,3.825456135857143,303.6904240285714,70.71428571428571,0.7381242857142857,France
716,4.941038514500001,49.60328496166667,274.1169883333334,5.2476449999999994,6.457818333333333,7.5167616666666675,231.14125848333333,10.827056245,9.623184141333335,1.0839440668333333,65.66175504833335,1.3320528331666666,533.9025713833333,61.05985451333333,8.369517418833333,33.22660119333333,1.3260014777166667,0.9045096993333334,2.1828465255,318.14311746666664,294.1666666666667,2.983076666666667,France
717,-1.7004057178,46.992263638000004,320.104316,5.551534,6.7702539999999996,7.764949999999999,49.406680138,20.663556811999996,5.367690950799999,7.7188740091999986,25.291928606000003,1.2107274336,462.60799722,1.37434722776,7.568322707799998,4.009390163400001,2.1442937146,1.0535298027,1.43402065978,431.7819517,32.6,0.412352,France
718,5.607062019600001,48.466444696,271.44962000000004,5.254904,6.343722,7.330764,362.7582003,36.514690626,3.8062550812,0.69498858374,21.789266454,1.4183935606000002,402.08511724,21.406264144,29.93292356,38.435947012,1.36766298276,0.88076340066,0.93806677868,382.04086574,408.0,1.625114,France
719,4.103597826250001,49.5558631625,293.99560499999995,5.428435,6.6432725,7.744737499999999,203.234860125,34.6305325525,9.90558573975,8.012973353749999,93.53510728,1.66727930925,538.1770229250001,39.010786027500004,7.979339866749999,18.631678645,3.60925246425,5.40378278575,1.4830815995249997,474.09001155,120.75,1.6281825,France
724,-1.7541821142,47.775188293999996,320.579576,5.619242,6.897004,7.942023999999999,59.564969143999996,29.323656040000003,5.3577228774000005,20.417628692,56.863955308,3.3468306433999997,545.81022392,23.233394941999997,6.2217472264,7.669368240999999,5.5830836222,9.241021285399999,5.0106444982,499.75911690000004,81.6,1.9136220000000002,France
726,3.313193160909091,49.01711908363636,325.2588963636363,5.6444245454545445,6.860193636363636,7.822559999999999,241.73377035454544,9.241952931727274,3.5097594772727265,2.0608684815454548,61.053125153636365,2.60443694,479.297233590909,14.789470507272728,9.64674538090909,30.28647579181818,1.0923356775818183,1.513967489090909,3.724859309545454,246.40966082727275,202.36363636363637,0.8387172727272727,France
730,-1.629711311,47.6746601525,305.61577875,5.51855875,6.77942875,7.81431125,56.30996522625,41.600416775,5.85280255625,14.004668281249998,52.02351453,2.595716290625,531.318248725,27.79568436375,8.8229142685,8.980783868625,3.038850957,9.198477935625,4.069163344624999,502.096101625,65.125,0.92696,France
